age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Never-worked,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_ 10th,education_ 11th,education_ 12th,education_ 1st-4th,education_ 5th-6th,education_ 7th-8th,education_ 9th,education_ Assoc-acdm,education_ Assoc-voc,education_ Bachelors,education_ Doctorate,education_ HS-grad,education_ Masters,education_ Preschool,education_ Prof-school,education_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia,Result
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.93, 1.0]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.93, 1.0]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.93, 1.0]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.93, 1.0]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.8099999999999999, 0.93]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.8099999999999999, 0.93]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.8099999999999999, 0.93]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.8099999999999999, 0.93]","(0.094, 0.13]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.8099999999999999, 0.93]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
"(34.75, 62.25]","(9.88, 12.39]","(-0.01, 21099.79]","(1425.27, 1840.85]","(51.71, 68.73]","(-0.01, 0.1]","(-0.01, 0.25]","(-0.01, 0.25]","(0.8099999999999999, 0.91]","(-0.01, 0.21]","(-0.01, 0.18]","(-0.01, 0.0074]","(-0.01, 0.2]","(-0.01, 0.14]","(-0.01, 0.18]","(-0.01, 0.11]","(-0.01, 0.14]","(-0.01, 0.056]","(-0.01, 0.18]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.063]","(0.77, 0.97]","(-0.01, 0.087]","(-0.01, 0.15]","(-0.01, 0.013]","(-0.01, 0.14]","(-0.01, 0.033]","(-0.01, 0.06]","(-0.01, 0.0025]","(-0.01, 0.16]","(0.91, 1.0]","(-0.01, 0.21]","(-0.01, 0.005]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.12]","(-0.01, 0.15]","(-0.01, 0.21]","(0.83, 0.89]","(-0.01, 0.25]","(-0.01, 0.13]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.17]","(-0.01, 0.0026]","(-0.01, 0.077]","(-0.01, 0.083]","(-0.01, 0.24]","(-0.01, 0.21]","(0.8099999999999999, 0.93]","(-0.01, 0.094]","(-0.01, 0.17]","(-0.01, 0.034]","(-0.01, 0.087]","(-0.01, 0.13]","(-0.01, 0.11]","(-0.01, 0.063]","(-0.01, 0.16]","(-0.01, 0.22]","(0.74, 1.0]","(-0.01, 0.16]","(0.85, 1.0]","(-0.01, 0.0072]","(-0.01, 0.049]","(-0.01, 0.044]","(-0.01, 0.14]","(-0.01, 0.11]","(-0.01, 0.15]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.19]","(-0.01, 0.071]","(-0.01, 0.14]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.13]","(-0.01, 0.12]","(-0.01, 0.23]","(-0.01, 0.19]","(-0.01, 0.22]","(-0.01, 0.2]","(-0.01, 0.17]","(-0.01, 0.22]","(-0.01, 0.19]","(-0.01, 0.23]","(-0.01, 0.18]","(-0.01, 0.09]","(-0.01, 0.13]","(-0.01, 0.23]","(-0.01, 0.17]","(-0.01, 0.13]","(-0.01, 0.085]","(-0.01, 0.25]","(-0.01, 0.19]","(-0.01, 0.2]","(-0.01, 0.15]","(-0.01, 0.21]","(-0.01, 0.13]","(-0.01, 0.18]","(-0.01, 0.2]","(0.78, 1.0]","(-0.01, 0.2]","(-0.01, 0.14]",Positive
