Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Compound Dies,missing,18.0,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,230.0,2012-01-18 12:50:00,770.0,1.0,2.0,12.0,155.0,23150.0,17.0,35.0
Cable Head,missing,20.0,Case231,deviant,Round Grinding - Q.C.,ID4163,D,Quality Check 1,0.0,0.0,188.0,2012-01-18 12:50:00,770.0,1.0,2.0,12.0,3377.0,8483.0,6.0,35.0
Punch Holder,missing,350.0,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,0.0,0.0,240.0,2012-01-18 13:00:00,780.0,1.0,2.0,13.0,705.0,18422.0,28.0,35.0
Spur Gear,missing,12.0,Case273,regular,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1.0,0.0,410.0,2012-01-18 14:15:00,855.0,1.0,2.0,14.0,0.0,0.0,1.0,36.0
Spinner,missing,100.0,Case256,deviant,Turning - Machine 8,ID0997,D,Machine 8 - Turning & Milling,65.0,0.0,469.0,2012-01-18 14:59:00,899.0,1.0,2.0,14.0,508.0,2708.0,10.0,36.0
Ballnut,missing,50.0,Case258,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,2.0,0.0,270.0,2012-01-18 15:11:00,911.0,1.0,2.0,15.0,450.0,2351.0,5.0,36.0
Spur Gear,missing,100.0,Case11,deviant,Turning & Milling - Machine 10,ID4641,D,Machine 10 - Grinding,14.0,0.0,335.0,2012-01-18 15:32:00,932.0,1.0,2.0,15.0,243.0,3832.0,12.0,36.0
Compound Dies,missing,18.0,Case263,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,18.0,0.0,393.0,2012-01-18 15:45:00,945.0,1.0,2.0,15.0,175.0,23325.0,18.0,36.0
Spinner,missing,100.0,Case256,deviant,Turning Q.C.,ID4287,D,Quality Check 1,100.0,0.0,110.0,2012-01-18 15:50:00,950.0,1.0,2.0,15.0,51.0,2759.0,11.0,36.0
Ballnut,missing,50.0,Case258,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,5.0,0.0,47.0,2012-01-18 15:59:00,959.0,1.0,2.0,15.0,48.0,2399.0,6.0,36.0
Wheel Shaft,Y,20.0,Case201,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0.0,0.0,301.0,2012-01-18 16:02:00,962.0,1.0,2.0,16.0,1627.0,21047.0,16.0,36.0
Ballnut,missing,64.0,Case249,deviant,Round Grinding - Machine 2,ID4355,D,Machine 2 - Round Grinding,29.0,0.0,540.0,2012-01-18 16:03:00,963.0,1.0,2.0,16.0,836.0,8698.0,13.0,36.0
O-Ring,missing,9.0,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0.0,0.0,347.0,2012-01-18 16:07:00,967.0,1.0,2.0,16.0,1324.0,20168.0,14.0,36.0
Cable Head,missing,20.0,Case231,deviant,Round Grinding - Q.C.,ID4163,D,Quality Check 1,0.0,0.0,168.0,2012-01-18 16:08:00,968.0,1.0,2.0,16.0,198.0,8681.0,7.0,36.0
Spur Gear,missing,12.0,Case273,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,8.0,0.0,112.0,2012-01-18 16:08:00,968.0,1.0,2.0,16.0,113.0,113.0,2.0,36.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0.0,0.0,114.0,2012-01-18 17:51:00,1071.0,1.0,2.0,17.0,0.0,0.0,1.0,37.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID4132,S,Machine 9 - Turning & Milling,1.0,0.0,82.0,2012-01-18 17:55:00,1075.0,1.0,2.0,17.0,631.0,1850.0,7.0,37.0
Ballnut,missing,64.0,Case249,deviant,Round Grinding - Machine 2,ID4385,D,Machine 2 - Round Grinding,7.0,0.0,111.0,2012-01-18 17:57:00,1077.0,1.0,2.0,17.0,114.0,8812.0,14.0,37.0
Wheel Shaft,Y,20.0,Case201,deviant,Milling - Machine 16,ID4326,S,Machine 16 - Milling,0.0,0.0,660.0,2012-01-18 18:00:00,1080.0,1.0,2.0,18.0,118.0,21165.0,17.0,37.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1.0,0.0,102.0,2012-01-18 19:48:00,1188.0,1.0,2.0,19.0,678.0,1728.0,6.0,37.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,3.0,0.0,127.0,2012-01-18 20:04:00,1204.0,1.0,2.0,20.0,129.0,1979.0,8.0,37.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID4132,D,Machine 10 - Grinding,1.0,0.0,16.0,2012-01-18 20:05:00,1205.0,1.0,2.0,20.0,17.0,1745.0,7.0,37.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4932,S,Machine 5 - Turning & Milling,0.0,0.0,16.0,2012-01-18 20:12:00,1212.0,1.0,2.0,20.0,688.0,881.0,4.0,37.0
Plug,missing,13.0,Case26,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0.0,0.0,81.0,2012-01-18 21:34:00,1294.0,1.0,2.0,21.0,902.0,1657.0,4.0,37.0
Flange Bolt,missing,13.0,Case235,deviant,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,0.0,0.0,202.0,2012-01-18 23:30:00,1410.0,1.0,2.0,23.0,3202.0,3438.0,4.0,37.0
Wheel Shaft,Y,20.0,Case201,deviant,Packing,other,D,Packing,12.0,0.0,60.0,2012-01-19 01:00:00,60.0,1.0,3.0,1.0,420.0,21585.0,18.0,37.0
O-Ring,missing,9.0,Case265,regular,Packing,other,D,Packing,8.0,0.0,60.0,2012-01-19 01:00:00,60.0,1.0,3.0,1.0,533.0,20701.0,15.0,37.0
Ballnut,missing,64.0,Case249,deviant,Round Grinding - Machine 2,ID4528,D,Machine 2 - Round Grinding,22.0,0.0,364.0,2012-01-19 02:22:00,142.0,1.0,3.0,2.0,505.0,9317.0,15.0,37.0
Plug,missing,13.0,Case26,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,12.0,0.0,296.0,2012-01-19 02:30:00,150.0,1.0,3.0,2.0,296.0,1953.0,5.0,36.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0.0,0.0,182.0,2012-01-19 05:33:00,333.0,1.0,3.0,5.0,561.0,1442.0,5.0,36.0
Ballnut,missing,50.0,Case258,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,38.0,0.0,619.0,2012-01-19 06:29:00,389.0,1.0,3.0,6.0,870.0,3269.0,7.0,36.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID4794,D,Machine 9 - Turning & Milling,40.0,0.0,619.0,2012-01-19 06:29:00,389.0,1.0,3.0,6.0,625.0,2604.0,9.0,36.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID4794,D,Machine 10 - Grinding,26.0,0.0,621.0,2012-01-19 06:30:00,390.0,1.0,3.0,6.0,625.0,2370.0,8.0,36.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,80.0,0.0,634.0,2012-01-19 06:46:00,406.0,1.0,3.0,6.0,73.0,1515.0,6.0,36.0
Spur Gear,missing,12.0,Case273,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,3.0,0.0,903.0,2012-01-19 07:07:00,427.0,1.0,3.0,7.0,899.0,1012.0,3.0,36.0
Ballnut,missing,64.0,Case249,deviant,Laser Marking - Machine 7,ID4872,D,Machine 7- Laser Marking,1.0,0.0,1.0,2012-01-19 07:40:00,460.0,1.0,3.0,7.0,318.0,9635.0,16.0,36.0
Spur Gear,missing,12.0,Case273,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,12.0,0.0,71.0,2012-01-19 08:04:00,484.0,1.0,3.0,8.0,57.0,1069.0,4.0,36.0
Punch Holder,missing,350.0,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,45.0,0.0,11.0,2012-01-19 08:11:00,491.0,1.0,3.0,8.0,1151.0,19573.0,29.0,36.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,8.0,0.0,65.0,2012-01-19 08:27:00,507.0,1.0,3.0,8.0,101.0,1616.0,7.0,36.0
Ballnut,missing,64.0,Case249,deviant,Laser Marking - Machine 7,ID4872,D,Machine 7- Laser Marking,62.0,0.0,51.0,2012-01-19 08:31:00,511.0,1.0,3.0,8.0,51.0,9686.0,17.0,36.0
Cutting Wheel,missing,21.0,Case206,deviant,Round Grinding - Manual,ID4872,S,Machine 27 - Grinding,0.0,0.0,94.0,2012-01-19 08:32:00,512.0,1.0,3.0,8.0,14267.0,15445.0,4.0,36.0
Spur Gear,missing,100.0,Case11,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,1.0,0.0,81.0,2012-01-19 09:00:00,540.0,1.0,3.0,9.0,1048.0,4880.0,13.0,36.0
Cable Head,missing,20.0,Case231,deviant,Round Grinding - Q.C.,ID4163,D,Quality Check 1,2.0,0.0,30.0,2012-01-19 09:30:00,570.0,1.0,3.0,9.0,1042.0,9723.0,8.0,35.0
Ballnut,missing,50.0,Case258,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0.0,0.0,162.0,2012-01-19 09:35:00,575.0,1.0,3.0,9.0,186.0,3455.0,8.0,35.0
Cable Head,missing,250.0,Case178,regular,other,ID4355,D,Machine 2 - Round Grinding,20.0,0.0,241.0,2012-01-19 10:52:00,652.0,1.0,3.0,10.0,2569.0,24842.0,12.0,35.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1.0,0.0,180.0,2012-01-19 11:00:00,660.0,1.0,3.0,11.0,1029.0,1029.0,2.0,35.0
Ballnut,missing,64.0,Case249,deviant,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,250.0,2012-01-19 11:10:00,670.0,1.0,3.0,11.0,159.0,9845.0,18.0,35.0
O-Ring,missing,9.0,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,8.0,0.0,75.0,2012-01-19 12:01:00,721.0,1.0,3.0,12.0,661.0,21362.0,16.0,34.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0.0,0.0,65.0,2012-01-19 12:09:00,729.0,1.0,3.0,12.0,69.0,1098.0,3.0,34.0
Plug,missing,13.0,Case25,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,4.0,0.0,233.0,2012-01-19 12:26:00,746.0,1.0,3.0,12.0,0.0,0.0,1.0,35.0
Ballnut,missing,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,1.0,0.0,487.0,2012-01-19 15:14:00,914.0,1.0,3.0,15.0,14924.0,14924.0,2.0,35.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,11.0,0.0,195.0,2012-01-19 15:24:00,924.0,1.0,3.0,15.0,195.0,1293.0,4.0,35.0
Wheel Shaft,Y,20.0,Case201,deviant,Milling - Machine 16,ID4326,S,Machine 16 - Milling,0.0,0.0,506.0,2012-01-19 15:31:00,931.0,1.0,3.0,15.0,871.0,22456.0,19.0,35.0
Compound Dies,missing,18.0,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,279.0,2012-01-19 15:36:00,936.0,1.0,3.0,15.0,1431.0,24756.0,19.0,35.0
Plug,missing,13.0,Case25,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,9.0,0.0,194.0,2012-01-19 15:41:00,941.0,1.0,3.0,15.0,195.0,195.0,2.0,35.0
Cutting Wheel,missing,21.0,Case206,deviant,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,10.0,0.0,436.0,2012-01-19 15:48:00,948.0,1.0,3.0,15.0,436.0,15881.0,5.0,35.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,3.0,0.0,41.0,2012-01-19 15:56:00,956.0,1.0,3.0,15.0,42.0,14966.0,3.0,35.0
Spur Gear,missing,100.0,Case11,deviant,Turning & Milling - Machine 10,ID4641,D,Machine 10 - Grinding,14.0,0.0,419.0,2012-01-19 16:00:00,960.0,1.0,3.0,16.0,420.0,5300.0,14.0,35.0
Cable Head,missing,200.0,Case187,deviant,Final Inspection Q.C.,ID4493,D,Quality Check 1,0.0,0.0,351.0,2012-01-19 16:02:00,962.0,1.0,3.0,16.0,3862.0,24872.0,17.0,35.0
Cable Head,missing,5.0,Case245,deviant,Turning & Milling - Machine 9,ID3846,B,Machine 9 - Turning & Milling,0.0,0.0,570.0,2012-01-19 16:37:00,997.0,1.0,3.0,16.0,0.0,0.0,1.0,36.0
Gauge,missing,40.0,Case224,regular,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0.0,0.0,30.0,2012-01-19 16:50:00,1010.0,1.0,3.0,16.0,4760.0,4810.0,3.0,35.0
Punch Holder,missing,350.0,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0.0,0.0,540.0,2012-01-19 17:00:00,1020.0,1.0,3.0,17.0,529.0,20102.0,30.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,2.0,0.0,571.0,2012-01-19 17:29:00,1049.0,1.0,3.0,17.0,542.0,2158.0,8.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,16.0,0.0,135.0,2012-01-19 17:57:00,1077.0,1.0,3.0,17.0,28.0,2186.0,9.0,35.0
Cable Head,missing,5.0,Case245,deviant,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0.0,0.0,74.0,2012-01-19 18:04:00,1084.0,1.0,3.0,18.0,87.0,87.0,2.0,35.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID4132,S,Machine 9 - Turning & Milling,1.0,0.0,117.0,2012-01-19 18:09:00,1089.0,1.0,3.0,18.0,700.0,3304.0,10.0,35.0
Spur Gear,missing,100.0,Case11,deviant,Turning & Milling - Machine 10,ID4132,D,Machine 10 - Grinding,9.0,0.0,193.0,2012-01-19 19:21:00,1161.0,1.0,3.0,19.0,201.0,5501.0,15.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,52.0,0.0,1.0,2012-01-19 19:59:00,1199.0,1.0,3.0,19.0,122.0,2308.0,10.0,35.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,8.0,0.0,118.0,2012-01-19 20:08:00,1208.0,1.0,3.0,20.0,119.0,3423.0,11.0,35.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,6.0,0.0,65.0,2012-01-19 21:15:00,1275.0,1.0,3.0,21.0,319.0,15285.0,4.0,35.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1.0,0.0,122.0,2012-01-19 21:25:00,1285.0,1.0,3.0,21.0,895.0,3265.0,9.0,35.0
Cable Head,missing,185.0,Case225,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0.0,0.0,75.0,2012-01-20 01:15:00,75.0,1.0,4.0,1.0,14400.0,20723.0,6.0,35.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID4794,D,Machine 9 - Turning & Milling,40.0,0.0,541.0,2012-01-20 05:10:00,310.0,1.0,4.0,5.0,542.0,3965.0,12.0,35.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID4794,D,Machine 10 - Grinding,22.0,0.0,562.0,2012-01-20 06:48:00,408.0,1.0,4.0,6.0,563.0,3828.0,10.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,0.0,0.0,656.0,2012-01-20 06:54:00,414.0,1.0,4.0,6.0,0.0,2963.0,11.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,82.0,0.0,655.0,2012-01-20 06:54:00,414.0,1.0,4.0,6.0,655.0,2963.0,12.0,35.0
Cable Head,missing,5.0,Case245,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0.0,0.0,935.0,2012-01-20 06:57:00,417.0,1.0,4.0,6.0,773.0,860.0,3.0,35.0
Ballnut,missing,50.0,Case258,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,50.0,0.0,34.0,2012-01-20 07:31:00,451.0,1.0,4.0,7.0,1316.0,4771.0,9.0,35.0
Cable Head,missing,185.0,Case225,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0.0,0.0,94.0,2012-01-20 08:41:00,521.0,1.0,4.0,8.0,446.0,21169.0,7.0,35.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID3846,D,Machine 10 - Grinding,8.0,0.0,143.0,2012-01-20 09:21:00,561.0,1.0,4.0,9.0,153.0,3981.0,11.0,35.0
Cable Head,missing,5.0,Case245,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1.0,0.0,102.0,2012-01-20 11:04:00,664.0,1.0,4.0,11.0,247.0,1107.0,4.0,35.0
Wheel Shaft,Y,20.0,Case201,deviant,Milling - Machine 16,ID4326,D,Machine 16 - Milling,0.0,0.0,247.0,2012-01-20 11:32:00,692.0,1.0,4.0,11.0,1201.0,23657.0,20.0,35.0
Cable Head,missing,5.0,Case245,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,4.0,0.0,83.0,2012-01-20 12:28:00,748.0,1.0,4.0,12.0,84.0,1191.0,5.0,35.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0.0,0.0,270.0,2012-01-20 12:39:00,759.0,1.0,4.0,12.0,1275.0,2568.0,5.0,35.0
Cable Head,missing,185.0,Case225,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,43.0,0.0,83.0,2012-01-20 12:40:00,760.0,1.0,4.0,12.0,239.0,21408.0,8.0,35.0
Cutting Wheel,missing,21.0,Case206,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,0.0,0.0,296.0,2012-01-20 12:50:00,770.0,1.0,4.0,12.0,1262.0,17143.0,6.0,35.0
Cable Head,missing,250.0,Case178,regular,Grinding Rework - Machine 27,ID4872,D,Machine 27 - Grinding,0.0,0.0,223.0,2012-01-20 12:54:00,774.0,1.0,4.0,12.0,1562.0,26404.0,13.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,20.0,0.0,330.0,2012-01-20 14:52:00,892.0,1.0,4.0,14.0,478.0,3441.0,13.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,30.0,0.0,481.0,2012-01-21 20:55:00,1255.0,1.0,5.0,20.0,1803.0,5244.0,14.0,35.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,28.0,0.0,480.0,2012-01-21 21:03:00,1263.0,1.0,5.0,21.0,2868.0,18153.0,5.0,35.0
Cable Head,missing,185.0,Case225,deviant,Round Grinding - Machine 2,ID4445,S,Machine 2 - Round Grinding,0.0,0.0,29.0,2012-01-21 22:25:00,1345.0,1.0,5.0,22.0,2025.0,23433.0,9.0,35.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,50.0,0.0,661.0,2012-01-21 23:54:00,1434.0,1.0,5.0,23.0,179.0,5423.0,15.0,35.0
Ballnut,missing,64.0,Case249,deviant,Packing,ID4491,D,Packing,62.0,0.0,60.0,2012-01-22 01:00:00,60.0,1.0,6.0,1.0,3710.0,13555.0,19.0,34.0
Cable Head,missing,185.0,Case225,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0.0,0.0,75.0,2012-01-22 01:15:00,75.0,1.0,6.0,1.0,170.0,23603.0,10.0,33.0
Wheel Shaft,Y,20.0,Case201,deviant,Round Grinding - Machine 2,ID0937,D,Machine 2 - Round Grinding,2.0,0.0,75.0,2012-01-22 01:15:00,75.0,1.0,6.0,1.0,0.0,25920.0,21.0,33.0
Wheel Shaft,Y,20.0,Case201,deviant,Round Grinding - Manual,ID0937,D,Machine 27 - Grinding,2.0,0.0,75.0,2012-01-22 01:15:00,75.0,1.0,6.0,1.0,0.0,25920.0,22.0,33.0
Wheel Shaft,Y,20.0,Case201,deviant,Round Grinding - Q.C.,ID4493,D,Quality Check 1,2.0,0.0,75.0,2012-01-22 01:15:00,75.0,1.0,6.0,1.0,2263.0,25920.0,23.0,33.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,0.0,0.0,75.0,2012-01-22 01:15:00,75.0,1.0,6.0,1.0,81.0,5504.0,16.0,33.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4641,D,Machine 4 - Turning & Milling,28.0,0.0,376.0,2012-01-22 06:31:00,391.0,1.0,6.0,6.0,316.0,5820.0,17.0,33.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4641,D,Machine 6 - Turning & Milling,39.0,0.0,423.0,2012-01-22 06:31:00,391.0,1.0,6.0,6.0,568.0,18721.0,6.0,33.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4641,D,Machine 5 - Turning & Milling,80.0,0.0,390.0,2012-01-22 06:32:00,392.0,1.0,6.0,6.0,1.0,5821.0,18.0,33.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID4641,D,Machine 10 - Grinding,12.0,0.0,287.0,2012-01-22 06:33:00,393.0,1.0,6.0,6.0,2712.0,6693.0,12.0,33.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,17.0,0.0,232.0,2012-01-22 06:34:00,394.0,1.0,6.0,6.0,2964.0,6929.0,13.0,33.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,0.0,0.0,4.0,2012-01-22 07:02:00,422.0,1.0,6.0,7.0,2543.0,5111.0,6.0,33.0
Spur Gear,missing,251.0,Case10,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,3.0,0.0,13.0,2012-01-22 07:13:00,433.0,1.0,6.0,7.0,39.0,6968.0,14.0,33.0
Clamp,missing,150.0,Case163,deviant,Turning - Machine 8,ID3846,B,Machine 15 - Turning,0.0,0.0,1.0,2012-01-22 07:15:00,435.0,1.0,6.0,7.0,16984.0,19095.0,5.0,33.0
Compound Dies,missing,18.0,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,18.0,0.0,31.0,2012-01-22 07:57:00,477.0,1.0,6.0,7.0,3861.0,28617.0,20.0,33.0
Cutting Wheel,missing,21.0,Case206,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,10.0,0.0,75.0,2012-01-22 08:10:00,490.0,1.0,6.0,8.0,2600.0,19743.0,7.0,33.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,0.0,0.0,100.0,2012-01-22 08:40:00,520.0,1.0,6.0,8.0,128.0,5949.0,19.0,33.0
Drill,missing,325.0,Case259,deviant,Turning & Milling - Machine 10,ID4132,D,Machine 10 - Grinding,2.0,0.0,31.0,2012-01-22 09:01:00,541.0,1.0,6.0,9.0,148.0,6841.0,13.0,33.0
Cable Head,missing,185.0,Case225,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,15.0,0.0,55.0,2012-01-22 10:21:00,621.0,1.0,6.0,10.0,546.0,24149.0,11.0,33.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,14.0,0.0,80.0,2012-01-22 10:28:00,628.0,1.0,6.0,10.0,108.0,6057.0,20.0,33.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,12.0,0.0,85.0,2012-01-22 11:02:00,662.0,1.0,6.0,11.0,240.0,5351.0,7.0,33.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0.0,0.0,313.0,2012-01-22 12:13:00,733.0,1.0,6.0,12.0,342.0,19063.0,7.0,33.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,80.0,0.0,230.0,2012-01-22 12:50:00,770.0,1.0,6.0,12.0,142.0,6199.0,21.0,34.0
Ballnut,missing,24.0,Case229,regular,Turning Q.C.,ID4287,S,Quality Check 1,0.0,0.0,97.0,2012-01-22 12:50:00,770.0,1.0,6.0,12.0,0.0,0.0,1.0,34.0
Ballnut,missing,12.0,Case27,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,12.0,0.0,1.0,2012-01-22 13:51:00,831.0,1.0,6.0,13.0,169.0,5520.0,8.0,34.0
Cable Head,missing,185.0,Case225,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,21.0,0.0,34.0,2012-01-22 13:57:00,837.0,1.0,6.0,13.0,216.0,24365.0,12.0,34.0
Cable Head,missing,185.0,Case225,deviant,Round Grinding - Machine 2,ID4385,S,Machine 2 - Round Grinding,0.0,0.0,266.0,2012-01-22 14:40:00,880.0,1.0,6.0,14.0,43.0,24408.0,13.0,34.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,20.0,0.0,80.0,2012-01-22 14:40:00,880.0,1.0,6.0,14.0,110.0,6309.0,22.0,34.0
Punch Holder,missing,350.0,Case267,deviant,Wire Cut - Machine 13,other,D,Wire Cut - Machine 13,45.0,0.0,480.0,2012-01-22 15:00:00,900.0,1.0,6.0,15.0,4200.0,24302.0,31.0,34.0
Spur Gear,missing,100.0,Case11,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,20.0,0.0,32.0,2012-01-22 15:33:00,933.0,1.0,6.0,15.0,4092.0,9593.0,16.0,34.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,14.0,0.0,282.0,2012-01-22 15:48:00,948.0,1.0,6.0,15.0,215.0,19278.0,8.0,34.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,14.0,0.0,251.0,2012-01-22 15:57:00,957.0,1.0,6.0,15.0,77.0,6386.0,23.0,34.0
