static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.117647058823529,18.0,11.0,240.0,2.689850203570277,3.0588235294117645,5.0,0.0,52.0,2.075770586893398,11.0,11.0,11.0,187.0,0.0,870.3529411764706,1082.0,663.0,14796.0,163.8119887159021,238.71804705882354,2605.7238,0.0,4058.2068000000004,667.3608276110224,1546.571106862745,4062.7171,0.0,26291.708816666665,1750.7564553253592,9.0,17.0,1.0,153.0,5.049752469181039,758.4117647058823,768.0,748.0,12893.0,6.690093642182942
25000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.647058823529413,17.0,15.0,283.0,0.7859052479933758,4.0,4.0,4.0,68.0,0.0,11.0,11.0,11.0,187.0,0.0,1030.0,1057.0,938.0,17510.0,44.26482802406442,7.009852941176469,100.23888333333332,0.0,119.16749999999998,24.165060129074348,91.9042568627451,119.1675,0.0,1562.3723666666667,44.25802801043913,9.0,17.0,1.0,153.0,5.049752469181039,755.2352941176471,760.0,752.0,12839.0,3.597384670922509
8000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.294117647058824,18.0,10.0,260.0,3.0976746496838765,3.411764705882353,5.0,0.0,58.0,1.6605279103876784,11.0,11.0,11.0,187.0,0.0,957.1764705882352,1112.0,657.0,16272.0,177.27917083449123,829.794694117647,11212.416616666667,0.0,14106.5098,2755.3564951598446,3903.105775490196,14106.5098,0.0,66352.79818333333,6108.6040955166445,9.0,17.0,1.0,153.0,5.049752469181039,740.9411764705883,757.0,689.0,12596.0,26.204652707666394
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.058823529411764,19.0,16.0,307.0,1.2485285456935995,4.0,4.0,4.0,68.0,0.0,11.0,11.0,11.0,187.0,0.0,1111.8823529411766,1176.0,968.0,18902.0,85.47725015533462,12.25440392156863,144.37571666666668,0.0,208.3248666666667,35.75932825360754,144.1234411764706,208.32486666666668,0.0,2450.0985000000005,85.43623905720287,9.0,17.0,1.0,153.0,5.049752469181039,756.5294117647059,757.0,755.0,12861.0,0.8744746321952577
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.176470588235293,20.0,13.0,309.0,2.5796146543051504,3.5294117647058822,5.0,0.0,60.0,1.4627733530362592,11.0,11.0,11.0,187.0,0.0,1111.5882352941176,1249.0,819.0,18897.0,153.01105304173674,1026.4149333333335,11120.9595,0.0,17449.05386666667,2788.732694213588,4206.3379725490195,17449.053866666665,0.0,71507.74553333333,6583.6853150475345,9.0,17.0,1.0,153.0,5.049752469181039,736.0,756.0,685.0,12512.0,30.75304862936359
7500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.294117647058822,17.0,13.0,277.0,1.3117119482928097,4.176470588235294,5.0,4.0,71.0,0.3929526239966879,11.0,11.0,11.0,187.0,0.0,1010.6470588235294,1070.0,797.0,17181.0,88.46181462675762,682.372449019608,11246.959983333334,0.0,11600.331633333335,2723.1498188269265,2067.8608892156863,11600.331633333333,0.0,35153.635116666665,4466.905775333279,9.0,17.0,1.0,153.0,5.049752469181039,743.7647058823529,759.0,687.0,12644.0,26.195251028966837
37500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41176470588235,17.0,12.0,279.0,1.6605279103876784,4.117647058823529,5.0,4.0,70.0,0.33210558207753577,11.0,11.0,11.0,187.0,0.0,996.0,1033.0,767.0,16932.0,86.1764178879582,662.809062745098,11254.1389,0.0,11267.754066666666,2729.3236919934457,1331.191970588235,11267.754066666665,0.0,22630.263499999997,3739.8655690324786,9.0,17.0,1.0,153.0,5.049752469181039,747.6470588235294,757.0,690.0,12710.0,21.73977109030414
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,18.41176470588235,20.0,17.0,313.0,1.5434872662825787,4.0,4.0,4.0,68.0,0.0,11.0,11.0,11.0,187.0,0.0,1127.8235294117646,1233.0,1022.0,19173.0,101.28316450311321,12.415570588235294,178.52413333333337,0.0,211.0647,42.97760314284411,105.6907725490196,211.0647,0.0,1796.7431333333332,101.30925893380525,9.0,17.0,1.0,153.0,5.049752469181039,756.1764705882352,759.0,755.0,12855.0,1.185078801053299
7500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,289.0,0.0,4.0,4.0,4.0,68.0,0.0,11.0,11.0,11.0,187.0,0.0,1041.764705882353,1047.0,1036.0,17710.0,4.534994649455341,0.644292156862745,3.28545,0.0,10.952966666666665,1.0127743109228216,5.8924441176470586,10.952966666666667,0.0,100.17155,4.416650301152624,9.0,17.0,1.0,153.0,5.049752469181039,757.3529411764706,759.0,755.0,12875.0,1.8688625039911084
8000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.823529411764707,17.0,14.0,286.0,0.727606875108999,3.9411764705882355,4.0,3.0,67.0,0.242535625036333,11.0,11.0,11.0,187.0,0.0,1057.3529411764705,1077.0,848.0,17975.0,54.29887334981106,495.61368235294117,8411.199566666666,0.0,8425.4326,2039.8003418754204,503.1047284313725,8425.4326,0.0,8552.780383333333,2041.5455803308105,9.0,17.0,1.0,153.0,5.049752469181039,753.1176470588235,756.0,729.0,12803.0,6.450604166870479
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.294117647058822,20.0,13.0,294.0,1.7594283831102984,3.8823529411764706,5.0,0.0,66.0,1.0537049480984033,11.0,11.0,11.0,187.0,0.0,1074.8823529411766,1246.0,810.0,18273.0,107.07759006495075,857.595887254902,11211.8096,0.0,14579.130083333333,2785.898295294482,2210.4998843137255,14579.130083333332,0.0,37578.49803333333,4894.401375270986,9.0,17.0,1.0,153.0,5.049752469181039,744.3529411764706,757.0,686.0,12654.0,26.909434164597815
17000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,18.823529411764707,21.0,14.0,320.0,2.324739074542751,4.0,5.0,0.0,68.0,1.1180339887498947,11.0,11.0,11.0,187.0,0.0,1166.6470588235295,1317.0,890.0,19833.0,152.33554295389771,835.9022480392156,11191.91885,0.0,14210.338216666665,2747.5828877613417,3644.776061764706,14210.338216666667,0.0,61961.19305,5602.8672629617895,9.0,17.0,1.0,153.0,5.049752469181039,734.3529411764706,756.0,687.0,12484.0,29.35971129045426
3000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.235294117647058,20.0,11.0,259.0,3.5799687806722895,4.352941176470588,5.0,0.0,74.0,1.2217393579743305,11.0,11.0,11.0,187.0,0.0,934.2941176470588,1244.0,715.0,15883.0,220.5203405317416,838.7598558823529,10342.372266666667,0.0,14258.91755,2553.844220345743,2652.1028078431373,14258.91755,0.0,45085.74773333333,4670.214002102766,9.0,17.0,1.0,153.0,5.049752469181039,744.6470588235294,757.0,687.0,12659.0,25.787451348646773
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,21.0,22.0,16.0,357.0,1.5411035007422444,4.0588235294117645,5.0,4.0,69.0,0.242535625036333,11.0,11.0,11.0,187.0,0.0,1275.235294117647,1324.0,962.0,21679.0,88.57378944400307,661.2446225490196,11157.530883333333,0.0,11241.158583333334,2704.8592236838667,712.3483960784315,11241.158583333336,0.0,12109.922733333337,2713.4584921888104,9.0,17.0,1.0,153.0,5.049752469181039,749.8823529411765,760.0,695.0,12748.0,14.490869336159442
40000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58823529411765,21.0,20.0,350.0,0.507299656195892,4.0,4.0,4.0,68.0,0.0,11.0,11.0,11.0,187.0,0.0,1271.5294117647059,1293.0,1249.0,21616.0,18.81527852258253,2.6044245098039216,25.437566666666665,0.0,44.275216666666665,6.272214361776351,22.799989215686274,44.27521666666666,0.0,387.59981666666664,18.80101420582232,9.0,17.0,1.0,153.0,5.049752469181039,756.4705882352941,759.0,754.0,12860.0,2.2393538984164416
6000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.294117647058824,21.0,11.0,243.0,4.606580970230971,4.647058823529412,5.0,4.0,79.0,0.49259218307188907,11.0,11.0,11.0,187.0,0.0,892.3529411764706,1263.0,671.0,15170.0,275.77707056073183,52.536726470588235,848.1517666666666,0.0,893.12435,205.07940734717835,574.066312745098,893.12435,0.0,9759.127316666667,433.9471428189593,9.0,17.0,1.0,153.0,5.049752469181039,756.9411764705883,760.0,755.0,12868.0,1.7489492643904858
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.058823529411764,20.0,11.0,239.0,3.9602807387118104,4.764705882352941,5.0,4.0,81.0,0.4372373160976033,11.0,11.0,11.0,187.0,0.0,891.4705882352941,1259.0,689.0,15155.0,237.2754511235461,666.1250705882353,10324.88825,0.0,11324.1262,2497.8247772567206,2513.4659078431373,11324.1262,0.0,42728.92043333333,4190.9218650383,9.0,17.0,1.0,153.0,5.049752469181039,745.1764705882352,759.0,687.0,12668.0,25.754211534518102
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.470588235294116,21.0,7.0,314.0,4.360585497654292,3.4705882352941178,5.0,0.0,59.0,1.3746657347707991,11.0,11.0,11.0,187.0,0.0,1138.8235294117646,1309.0,435.0,19360.0,265.75652280191485,831.3798843137254,8123.985833333332,0.0,14133.45803333333,2079.3868005626045,3265.926099019608,14133.458033333334,0.0,55520.743683333334,5358.307302556898,9.0,17.0,1.0,153.0,5.049752469181039,742.0588235294117,759.0,689.0,12615.0,21.958684467185446
6500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.588235294117647,21.0,12.0,248.0,3.890032511583479,4.0588235294117645,5.0,1.0,69.0,1.5194813356575867,11.0,11.0,11.0,187.0,0.0,911.7058823529412,1309.0,720.0,15499.0,242.26735353372592,897.1388617647058,10317.523533333333,0.0,15251.360649999999,2619.7514092154915,4431.278154901961,15251.36065,0.0,75331.72863333333,6234.742629077352,9.0,17.0,1.0,153.0,5.049752469181039,733.5882352941177,756.0,689.0,12471.0,29.423754908936743
50000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.647058823529413,22.0,11.0,317.0,3.200413576215351,1.5294117647058822,5.0,0.0,26.0,2.153997651426979,11.0,11.0,11.0,187.0,0.0,1145.9411764705883,1331.0,697.0,19481.0,183.75101040138367,244.69362941176473,3310.919683333333,0.0,4159.791700000001,813.745453437824,2780.7502676470585,4159.7917,0.0,47272.75455,1925.5916765927172,9.0,17.0,1.0,153.0,5.049752469181039,748.2941176470588,755.0,745.0,12721.0,3.8040226386411558
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,19.058823529411764,23.0,11.0,324.0,3.815602643018762,2.1176470588235294,5.0,0.0,36.0,2.3420704766609948,11.0,11.0,11.0,187.0,0.0,1161.3529411764705,1391.0,712.0,19743.0,216.77694214804956,837.0151225490197,10086.623066666667,0.0,14229.257083333334,2505.951282485028,2989.965301960784,14229.257083333336,0.0,50829.41013333333,3452.9130103963926,9.0,17.0,1.0,153.0,5.049752469181039,744.8235294117648,756.0,685.0,12662.0,16.47814952489224
